time,frequency,confidence
123.570,391.269,0.456402
123.580,248.701,0.501620
123.590,250.944,0.405898
123.600,252.988,0.570104
123.610,253.394,0.681299
123.620,252.662,0.718004
123.630,251.281,0.610521
123.640,250.963,0.408145
123.650,367.840,0.462893
123.660,360.415,0.709345
123.670,356.729,0.823825
123.680,352.316,0.809228
123.690,348.915,0.822170
123.700,343.922,0.657920
123.710,336.057,0.429938
123.720,328.745,0.411613
123.730,322.529,0.434662
123.740,314.642,0.620637
123.750,310.235,0.704085
123.760,308.435,0.760741
123.770,308.590,0.789699
123.780,310.859,0.660474
123.790,312.997,0.600665
123.800,315.806,0.596476
123.810,320.910,0.585071
123.820,325.044,0.508997
123.830,325.125,0.491431
123.840,324.159,0.487191
123.850,322.960,0.508209
123.860,323.083,0.563037
123.870,324.469,0.529834
123.880,255.099,0.549750
123.890,254.317,0.665995
123.900,254.033,0.691163
123.910,253.359,0.673336
123.920,251.456,0.695221
123.930,250.953,0.529947
123.940,329.398,0.433820
123.950,329.855,0.687297
123.960,328.173,0.813641
123.970,328.408,0.892119
123.980,328.938,0.924173
123.990,329.308,0.944732
124.000,330.369,0.943083
124.010,329.962,0.874702
124.020,247.471,0.451509
124.030,328.136,0.494004
124.040,247.597,0.513215
124.050,247.339,0.414453
124.060,246.463,0.458156
124.070,239.945,0.325032
124.080,239.801,0.263129
124.090,240.682,0.173737
124.100,248.669,0.052668
124.110,322.826,0.415878
124.120,325.372,0.546747
124.130,326.531,0.189682
124.140,327.944,0.260175
124.150,330.446,0.334106
124.160,339.596,0.297190
124.170,336.655,0.477736
124.180,333.986,0.635210
124.190,333.279,0.769828
124.200,331.931,0.877612
124.210,331.358,0.941411
124.220,332.895,0.932073
124.230,334.181,0.953339
124.240,334.955,0.959181
124.250,335.811,0.940182
124.260,335.374,0.938179
124.270,334.752,0.934476
124.280,335.415,0.890185
124.290,336.609,0.888969
124.300,337.531,0.910656
124.310,337.926,0.899357
124.320,340.308,0.880681
124.330,342.791,0.884260
124.340,346.045,0.928306
124.350,347.650,0.927326
124.360,349.615,0.946304
124.370,352.645,0.938151
124.380,354.185,0.919303
124.390,359.298,0.790447
124.400,367.050,0.837188
124.410,371.945,0.824423
124.420,374.804,0.825555
124.430,377.541,0.764871
124.440,379.198,0.675765
124.450,375.389,0.407383
124.460,373.066,0.414505
124.470,370.550,0.393941
124.480,368.641,0.451710
124.490,366.339,0.472659
124.500,365.361,0.659577
124.510,363.604,0.813099
124.520,363.941,0.860941
124.530,365.403,0.836568
124.540,365.126,0.655368
124.550,318.206,0.419080
124.560,320.158,0.721910
124.570,318.047,0.873846
124.580,315.813,0.918565
124.590,312.191,0.943159
124.600,308.600,0.921083
124.610,304.606,0.828290
124.620,301.519,0.719266
124.630,298.984,0.604299
124.640,298.092,0.435140
124.650,299.615,0.623598
124.660,301.426,0.794424
124.670,304.737,0.826584
124.680,306.217,0.735027
124.690,307.928,0.780132
124.700,309.121,0.600797
124.710,372.862,0.660267
124.720,371.639,0.784224
124.730,369.442,0.823796
124.740,369.014,0.866045
124.750,368.901,0.893722
124.760,369.076,0.897998
124.770,369.699,0.886068
124.780,369.269,0.894177
124.790,368.855,0.898930
124.800,368.636,0.912438
124.810,367.349,0.905471
124.820,367.774,0.880045
124.830,366.652,0.864357
124.840,368.552,0.828701
124.850,367.195,0.754664
124.860,370.642,0.662753
124.870,371.143,0.776654
124.880,373.477,0.852111
124.890,372.913,0.860654
124.900,372.903,0.889699
124.910,372.224,0.880385
124.920,372.399,0.895553
124.930,370.418,0.856460
124.940,370.945,0.894943
124.950,370.054,0.874673
124.960,372.234,0.905954
124.970,372.383,0.905977
124.980,373.655,0.889175
124.990,374.268,0.876609
125.000,374.207,0.910383
125.010,374.096,0.899025
125.020,373.865,0.902560
125.030,373.854,0.912896
125.040,373.457,0.903177
125.050,372.340,0.929222
125.060,371.655,0.881360
125.070,370.165,0.779207
125.080,365.467,0.533670
125.090,351.269,0.272580
125.100,328.502,0.533430
125.110,326.151,0.749374
125.120,326.561,0.599007
125.130,231.435,0.318828
125.140,234.155,0.435195
125.150,235.914,0.455858
125.160,233.197,0.487952
125.170,331.432,0.644305
125.180,331.374,0.863519
125.190,331.379,0.939783
125.200,331.230,0.951375
125.210,331.982,0.933926
125.220,333.053,0.900657
125.230,332.903,0.896833
125.240,332.515,0.906658
125.250,332.723,0.872109
125.260,332.585,0.858736
125.270,332.546,0.856807
125.280,332.615,0.844706
125.290,332.237,0.839368
125.300,332.253,0.826012
125.310,331.999,0.814613
125.320,330.908,0.762096
125.330,329.697,0.605690
125.340,329.782,0.697250
125.350,329.966,0.650620
125.360,330.943,0.646249
125.370,332.536,0.632492
125.380,334.210,0.718995
125.390,335.161,0.737691
125.400,335.498,0.809034
125.410,336.748,0.759638
125.420,336.033,0.673019
125.430,333.738,0.639276
125.440,329.052,0.525429
125.450,323.022,0.458750
125.460,322.559,0.377906
125.470,327.403,0.455320
125.480,332.894,0.710562
125.490,334.311,0.660472
125.500,331.790,0.506611
125.510,272.405,0.268871
125.520,330.825,0.221868
125.530,332.355,0.478911
125.540,327.461,0.576766
125.550,325.311,0.749899
125.560,327.065,0.897130
125.570,327.434,0.938668
125.580,328.287,0.947541
125.590,328.867,0.944308
125.600,328.746,0.941951
125.610,328.975,0.946523
125.620,329.323,0.931398
125.630,331.062,0.784901
125.640,333.517,0.572604
125.650,343.743,0.591048
125.660,349.498,0.698098
125.670,349.385,0.746918
125.680,353.713,0.693898
125.690,357.313,0.644171
125.700,359.654,0.474326
125.710,315.944,0.498844
125.720,315.044,0.690763
125.730,313.601,0.681648
125.740,316.880,0.619407
125.750,317.253,0.627437
125.760,372.502,0.433889
125.770,372.765,0.481518
125.780,369.365,0.468743
125.790,369.024,0.615898
125.800,363.093,0.532507
125.810,354.907,0.325163
125.820,325.704,0.399408
125.830,324.839,0.499476
125.840,325.051,0.513404
125.850,328.875,0.366028
125.860,324.496,0.350886
125.870,323.966,0.343691
125.880,323.815,0.336861
125.890,324.085,0.380545
125.900,323.930,0.347130
125.910,323.251,0.414720
125.920,323.641,0.288938
125.930,325.627,0.265904
125.940,347.635,0.180781
125.950,349.181,0.169192
125.960,348.856,0.205666
125.970,328.389,0.175580
125.980,325.165,0.125252
125.990,328.749,0.271002
126.000,326.392,0.207717
126.010,381.140,0.102960
126.020,381.100,0.152577
126.030,385.590,0.165216
126.040,326.227,0.131283
126.050,385.546,0.122141
126.060,331.408,0.160127
126.070,384.892,0.174503
126.080,346.145,0.194026
126.090,347.568,0.241194
126.100,350.272,0.303059
126.110,345.730,0.181895
126.120,328.157,0.090104
126.130,647.159,0.051275
126.140,649.991,0.132458
126.150,537.475,0.052276
126.160,594.130,0.048477
126.170,595.754,0.066345
126.180,595.676,0.067342
126.190,596.605,0.062521
126.200,656.570,0.067954
126.210,524.480,0.099362
126.220,535.217,0.160479
126.230,522.262,0.529458
126.240,518.488,0.648531
126.250,515.838,0.749644
126.260,513.432,0.826915
126.270,512.105,0.856305
126.280,508.703,0.819971
126.290,508.588,0.816017
126.300,508.741,0.836380
126.310,507.704,0.856202
126.320,505.953,0.868395
126.330,503.953,0.884251
126.340,502.166,0.860423
126.350,502.515,0.744403
126.360,510.769,0.676172
126.370,518.069,0.719166
126.380,524.871,0.776022
126.390,530.087,0.751387
126.400,536.137,0.790695
126.410,544.280,0.867658
126.420,549.225,0.897833
126.430,551.657,0.890437
126.440,554.019,0.870166
126.450,556.832,0.906185
126.460,558.530,0.910711
126.470,558.123,0.925516
126.480,556.914,0.928078
126.490,554.236,0.907293
126.500,552.288,0.895667
126.510,550.760,0.926032
126.520,548.725,0.929813
126.530,545.537,0.910990
126.540,538.898,0.865727
126.550,526.188,0.802437
126.560,514.123,0.783497
126.570,498.214,0.822370
126.580,490.361,0.897515
126.590,484.542,0.840810
126.600,481.064,0.793858
126.610,480.148,0.829021
126.620,481.520,0.761967
126.630,482.646,0.760846
126.640,482.996,0.802425
126.650,484.226,0.817040
126.660,485.467,0.861057
126.670,486.654,0.893368
126.680,487.695,0.912360
126.690,488.609,0.937910
126.700,488.663,0.935824
126.710,488.118,0.920375
126.720,487.319,0.905987
126.730,485.897,0.939976
126.740,484.935,0.943323
126.750,484.171,0.948886
126.760,485.048,0.941064
126.770,486.648,0.914072
126.780,488.402,0.933352
126.790,489.743,0.946919
126.800,489.921,0.947889
126.810,490.138,0.947853
126.820,490.727,0.942943
126.830,490.749,0.928372
126.840,490.449,0.924612
126.850,490.307,0.910086
126.860,491.485,0.866297
126.870,494.311,0.872927
126.880,496.311,0.891173
126.890,497.121,0.884050
126.900,496.886,0.877216
126.910,496.242,0.872186
126.920,496.009,0.882890
126.930,495.777,0.870612
126.940,495.627,0.878201
126.950,495.147,0.893718
126.960,493.593,0.888883
126.970,491.917,0.912882
126.980,491.041,0.921452
126.990,490.421,0.937003
127.000,489.872,0.942486
127.010,489.870,0.935043
127.020,490.318,0.934772
127.030,490.194,0.918012
127.040,489.617,0.914831
127.050,489.208,0.894583
127.060,488.668,0.858373
127.070,487.919,0.836313
127.080,488.620,0.857309
127.090,490.001,0.860965
127.100,491.343,0.841595
127.110,492.165,0.842078
127.120,492.992,0.844760
127.130,493.681,0.872351
127.140,493.935,0.883509
127.150,493.975,0.877542
127.160,493.780,0.855025
127.170,491.520,0.843564
127.180,489.627,0.855279
127.190,487.404,0.799268
127.200,486.123,0.806683
127.210,485.601,0.848743
127.220,487.286,0.844479
127.230,487.652,0.866597
127.240,488.126,0.864526
127.250,488.598,0.870294
127.260,490.726,0.874299
127.270,492.610,0.905536
127.280,494.222,0.920367
127.290,495.435,0.931698
127.300,498.420,0.904005
127.310,500.764,0.923322
127.320,500.134,0.911021
127.330,499.018,0.866049
127.340,498.038,0.832999
127.350,497.541,0.786849
127.360,496.305,0.766657
127.370,494.655,0.793670
127.380,492.422,0.838073
127.390,490.597,0.917676
127.400,489.146,0.932097
127.410,488.313,0.911313
127.420,488.252,0.899829
127.430,489.624,0.924703
127.440,491.279,0.944611
127.450,492.456,0.926474
127.460,495.062,0.922179
127.470,497.466,0.888297
127.480,500.012,0.833348
127.490,502.708,0.839254
127.500,505.733,0.842790
127.510,506.688,0.880741
127.520,505.023,0.864184
127.530,502.455,0.890357
127.540,499.764,0.919142
127.550,497.613,0.924882
127.560,495.638,0.924865
127.570,493.461,0.884440
127.580,492.505,0.852316
127.590,492.574,0.896746
127.600,491.806,0.946846
127.610,492.032,0.943840
127.620,492.996,0.925435
127.630,493.741,0.912335
127.640,494.551,0.892073
127.650,495.296,0.890672
127.660,495.857,0.913375
127.670,495.801,0.937591
127.680,495.471,0.952385
127.690,495.502,0.964240
127.700,495.459,0.967604
127.710,495.199,0.968610
127.720,495.005,0.964986
127.730,495.163,0.958603
127.740,494.764,0.951997
127.750,493.868,0.937767
127.760,492.919,0.928333
127.770,492.943,0.927700
127.780,494.106,0.939939
127.790,495.255,0.951944
127.800,495.625,0.959955
127.810,495.616,0.961468
127.820,495.150,0.956048
127.830,494.228,0.944809
127.840,492.904,0.917230
127.850,490.861,0.940635
127.860,487.375,0.870563
127.870,480.884,0.825151
127.880,473.145,0.801486
127.890,457.775,0.671179
127.900,441.617,0.715057
127.910,428.495,0.576857
127.920,403.889,0.748652
127.930,393.026,0.846417
127.940,383.693,0.889740
127.950,378.170,0.907387
127.960,373.770,0.906823
127.970,370.849,0.943322
127.980,372.984,0.897218
127.990,379.657,0.929469
128.000,383.413,0.906342
128.010,387.743,0.921905
128.020,390.676,0.921488
128.030,396.633,0.914015
128.040,402.242,0.934891
128.050,402.901,0.935894
128.060,402.580,0.913227
128.070,401.736,0.888080
128.080,400.378,0.849063
128.090,399.645,0.834800
128.100,398.374,0.901867
128.110,398.772,0.905901
128.120,399.057,0.917266
128.130,400.320,0.888327
128.140,401.652,0.906641
128.150,402.693,0.896391
128.160,402.832,0.894795
128.170,403.190,0.879323
128.180,403.231,0.854083
128.190,402.933,0.811015
128.200,399.936,0.771064
128.210,395.203,0.838202
128.220,391.868,0.818810
128.230,389.701,0.715714
128.240,384.872,0.608679
128.250,380.726,0.688296
128.260,377.007,0.616704
128.270,373.534,0.704708
128.280,370.839,0.810239
128.290,367.683,0.886657
128.300,365.279,0.916934
128.310,363.929,0.939938
128.320,363.571,0.934338
128.330,365.748,0.853163
128.340,367.921,0.642357
128.350,370.078,0.465419
128.360,372.659,0.384994
128.370,375.452,0.417595
128.380,377.495,0.487575
128.390,379.392,0.650936
128.400,381.598,0.737848
128.410,384.123,0.781125
128.420,386.250,0.765634
128.430,388.724,0.789982
128.440,392.370,0.771939
128.450,396.727,0.792605
128.460,400.002,0.816734
128.470,403.317,0.822377
128.480,407.043,0.828180
128.490,408.217,0.840137
128.500,408.001,0.867689
128.510,407.702,0.853782
128.520,407.092,0.865619
128.530,405.387,0.842399
128.540,403.307,0.843270
128.550,402.777,0.828986
128.560,402.944,0.806598
128.570,403.197,0.817159
128.580,403.509,0.836387
128.590,404.707,0.780059
128.600,405.826,0.771495
128.610,407.509,0.800912
128.620,409.041,0.807298
128.630,410.126,0.845577
128.640,409.971,0.856732
128.650,409.896,0.866733
128.660,409.280,0.856624
128.670,408.110,0.872485
128.680,407.064,0.868660
128.690,406.444,0.872339
128.700,404.715,0.868211
128.710,403.474,0.893143
128.720,402.986,0.884018
128.730,401.447,0.880230
128.740,400.947,0.894942
128.750,402.646,0.909588
128.760,403.240,0.903067
128.770,403.013,0.898833
128.780,402.159,0.906664
128.790,401.645,0.915537
128.800,402.214,0.927747
128.810,404.183,0.920078
128.820,406.346,0.929350
128.830,407.435,0.926359
128.840,409.409,0.881153
128.850,412.094,0.893817
128.860,416.563,0.755010
128.870,425.481,0.724598
128.880,432.187,0.803819
128.890,433.914,0.721936
128.900,435.908,0.471884
128.910,448.729,0.403076
128.920,462.501,0.538762
128.930,468.695,0.595721
128.940,476.112,0.469394
128.950,488.940,0.638080
128.960,493.638,0.683008
128.970,496.839,0.695996
128.980,500.020,0.604877
128.990,502.438,0.544384
129.000,499.950,0.496676
129.010,414.792,0.401968
129.020,494.951,0.486380
129.030,491.650,0.699752
129.040,490.233,0.768410
129.050,489.439,0.802334
129.060,488.615,0.776178
129.070,486.658,0.788226
129.080,485.510,0.842100
129.090,487.414,0.859232
129.100,489.658,0.922332
129.110,490.418,0.950063
129.120,490.918,0.952185
129.130,491.103,0.948178
129.140,490.655,0.935327
129.150,489.624,0.886109
129.160,488.192,0.811444
129.170,487.994,0.783630
129.180,487.496,0.744755
129.190,485.882,0.725827
129.200,485.321,0.753874
129.210,482.944,0.769050
129.220,478.064,0.726352
129.230,472.981,0.822182
129.240,469.314,0.797743
129.250,462.411,0.660968
129.260,451.883,0.673157
129.270,441.573,0.604324
129.280,426.778,0.465885
129.290,414.842,0.812911
129.300,411.843,0.948122
129.310,408.630,0.907874
129.320,404.828,0.891189
129.330,403.480,0.916232
129.340,403.510,0.943508
129.350,405.251,0.926126
129.360,406.592,0.920581
129.370,406.131,0.809263
129.380,406.462,0.648174
129.390,407.961,0.607142
129.400,409.369,0.681781
129.410,409.651,0.888652
129.420,409.713,0.906335
129.430,409.507,0.883741
129.440,409.500,0.836110
129.450,413.098,0.841486
129.460,416.924,0.851706
129.470,418.760,0.862723
129.480,418.410,0.907103
129.490,418.387,0.914574
129.500,417.884,0.876897
129.510,415.483,0.763133
129.520,411.645,0.640920
129.530,408.604,0.503071
129.540,407.910,0.601066
129.550,407.016,0.625097
129.560,407.123,0.495006
129.570,413.647,0.308103
129.580,439.498,0.239743
129.590,445.793,0.379184
129.600,446.338,0.367731
129.610,443.118,0.249924
129.620,478.047,0.089297
129.630,579.343,0.135534
129.640,593.277,0.153851
129.650,491.241,0.421427
129.660,490.691,0.722772
129.670,493.236,0.766368
129.680,498.657,0.716720
129.690,502.966,0.716133
129.700,507.429,0.761268
129.710,509.712,0.792760
129.720,510.485,0.790587
129.730,510.572,0.775506
129.740,509.853,0.797188
129.750,510.117,0.825338
129.760,510.957,0.835957
129.770,513.666,0.841373
129.780,517.639,0.904486
129.790,519.193,0.877639
129.800,522.515,0.777167
129.810,527.287,0.795582
129.820,529.816,0.824391
129.830,532.556,0.860060
129.840,535.134,0.882777
129.850,539.767,0.846152
129.860,546.452,0.831422
129.870,549.466,0.858381
129.880,552.654,0.846090
129.890,554.659,0.899236
129.900,556.403,0.925795
129.910,557.825,0.927719
129.920,557.715,0.928109
129.930,555.640,0.923710
129.940,553.579,0.905828
129.950,552.593,0.909510
129.960,553.266,0.922238
129.970,553.667,0.933114
129.980,553.524,0.926942
129.990,553.817,0.933670
130.000,554.109,0.939088
130.010,554.103,0.941373
130.020,554.251,0.934729
130.030,554.799,0.944028
130.040,555.092,0.937592
130.050,555.544,0.932034
130.060,555.286,0.904153
130.070,554.036,0.851218
130.080,552.614,0.802454
130.090,552.592,0.792530
130.100,553.923,0.799697
130.110,555.749,0.859255
130.120,556.830,0.872571
130.130,557.924,0.863100
130.140,557.832,0.855594
130.150,556.863,0.870628
130.160,555.763,0.896559
130.170,555.192,0.913312
130.180,555.584,0.921416
130.190,556.350,0.924004
130.200,556.903,0.926251
130.210,556.893,0.931068
130.220,556.825,0.935054
130.230,556.967,0.937450
130.240,556.979,0.928490
130.250,557.153,0.918164
130.260,556.999,0.910428
130.270,557.018,0.903493
130.280,557.335,0.904348
130.290,556.770,0.906780
130.300,556.314,0.914736
130.310,555.155,0.904303
130.320,554.494,0.901362
130.330,554.063,0.904863
130.340,554.167,0.910337
130.350,554.914,0.920953
130.360,556.140,0.928150
130.370,556.851,0.929466
130.380,557.577,0.924280
130.390,558.348,0.924521
130.400,558.961,0.905071
130.410,560.595,0.857320
130.420,563.238,0.881029
130.430,564.013,0.935341
130.440,563.111,0.950574
130.450,563.452,0.948631
130.460,563.127,0.938684
130.470,561.850,0.926792
130.480,560.094,0.901433
130.490,559.573,0.903960
130.500,558.945,0.901233
130.510,557.382,0.888946
130.520,554.386,0.869359
130.530,552.673,0.877180
130.540,553.718,0.884147
130.550,554.858,0.920497
130.560,555.473,0.926403
130.570,555.403,0.926416
130.580,554.889,0.922184
130.590,554.426,0.917030
130.600,554.217,0.925837
130.610,554.415,0.936785
130.620,555.121,0.941403
130.630,556.220,0.940421
130.640,556.962,0.940584
130.650,556.996,0.936496
130.660,557.013,0.939022
130.670,557.162,0.950139
130.680,557.527,0.955252
130.690,559.993,0.921331
130.700,562.919,0.936397
130.710,565.665,0.928568
130.720,566.689,0.923344
130.730,566.611,0.923736
130.740,566.021,0.928216
130.750,566.245,0.926036
130.760,567.073,0.918324
130.770,566.389,0.906798
130.780,563.579,0.924466
130.790,561.224,0.904345
130.800,559.636,0.921835
130.810,559.093,0.937544
